tanggal,kecamatan,tps_id,area_type,volume_ton,tahun,bulan,kuartal,area_enc,kecamatan_enc,tps_id_enc,vol_lag1,vol_lag3,vol_ma3
2018-01-01,Andir,TPS_ANDI_3,metropolitan,580.23,2018,1,1,2,0,2,617.66,519.04,558.6766666666667
2018-02-01,Andir,TPS_ANDI_3,metropolitan,549.51,2018,2,1,2,0,2,580.23,478.14,582.4666666666667
2018-03-01,Andir,TPS_ANDI_3,metropolitan,605.82,2018,3,1,2,0,2,549.51,617.66,578.5200000000001
2018-04-01,Andir,TPS_ANDI_3,metropolitan,634.28,2018,4,2,2,0,2,605.82,580.23,596.5366666666667
2018-05-01,Andir,TPS_ANDI_3,metropolitan,605.68,2018,5,2,2,0,2,634.28,549.51,615.2600000000001
2018-06-01,Andir,TPS_ANDI_3,metropolitan,614.22,2018,6,2,2,0,2,605.68,605.82,618.06
2018-07-01,Andir,TPS_ANDI_3,metropolitan,489.52,2018,7,3,2,0,2,614.22,634.28,569.8066666666667
2018-08-01,Andir,TPS_ANDI_3,metropolitan,547.13,2018,8,3,2,0,2,489.52,605.68,550.2900000000001
2018-09-01,Andir,TPS_ANDI_3,metropolitan,502.19,2018,9,3,2,0,2,547.13,614.22,512.9466666666667
2018-10-01,Andir,TPS_ANDI_3,metropolitan,454.13,2018,10,4,2,0,2,502.19,489.52,501.15000000000003
2018-11-01,Andir,TPS_ANDI_3,metropolitan,617.49,2018,11,4,2,0,2,454.13,547.13,524.6033333333334
2018-12-01,Andir,TPS_ANDI_3,metropolitan,527.74,2018,12,4,2,0,2,617.49,502.19,533.12
2019-01-01,Andir,TPS_ANDI_3,metropolitan,573.02,2019,1,1,2,0,2,527.74,454.13,572.75
2019-02-01,Andir,TPS_ANDI_3,metropolitan,539.0,2019,2,1,2,0,2,573.02,617.49,546.5866666666667
2019-03-01,Andir,TPS_ANDI_3,metropolitan,550.09,2019,3,1,2,0,2,539.0,527.74,554.0366666666667
2019-04-01,Andir,TPS_ANDI_3,metropolitan,609.53,2019,4,2,2,0,2,550.09,573.02,566.2066666666667
2019-05-01,Andir,TPS_ANDI_3,metropolitan,663.88,2019,5,2,2,0,2,609.53,539.0,607.8333333333334
2019-06-01,Andir,TPS_ANDI_3,metropolitan,637.3,2019,6,2,2,0,2,663.88,550.09,636.9033333333333
2019-07-01,Andir,TPS_ANDI_3,metropolitan,502.6,2019,7,3,2,0,2,637.3,609.53,601.2600000000001
2019-08-01,Andir,TPS_ANDI_3,metropolitan,569.85,2019,8,3,2,0,2,502.6,663.88,569.9166666666666
2019-09-01,Andir,TPS_ANDI_3,metropolitan,471.7,2019,9,3,2,0,2,569.85,637.3,514.7166666666667
2019-10-01,Andir,TPS_ANDI_3,metropolitan,575.8,2019,10,4,2,0,2,471.7,502.6,539.1166666666667
2019-11-01,Andir,TPS_ANDI_3,metropolitan,596.51,2019,11,4,2,0,2,575.8,569.85,548.0033333333333
2019-12-01,Andir,TPS_ANDI_3,metropolitan,653.5,2019,12,4,2,0,2,596.51,471.7,608.6033333333334
2020-01-01,Andir,TPS_ANDI_3,metropolitan,686.93,2020,1,1,2,0,2,653.5,575.8,645.6466666666666
2020-02-01,Andir,TPS_ANDI_3,metropolitan,594.59,2020,2,1,2,0,2,686.93,596.51,645.0066666666667
2020-03-01,Andir,TPS_ANDI_3,metropolitan,721.98,2020,3,1,2,0,2,594.59,653.5,667.8333333333334
2020-04-01,Andir,TPS_ANDI_3,metropolitan,642.34,2020,4,2,2,0,2,721.98,686.93,652.9700000000001
2020-05-01,Andir,TPS_ANDI_3,metropolitan,561.03,2020,5,2,2,0,2,642.34,594.59,641.7833333333333
2020-06-01,Andir,TPS_ANDI_3,metropolitan,508.47,2020,6,2,2,0,2,561.03,721.98,570.6133333333333
2020-07-01,Andir,TPS_ANDI_3,metropolitan,543.5,2020,7,3,2,0,2,508.47,642.34,537.6666666666666
2020-08-01,Andir,TPS_ANDI_3,metropolitan,472.45,2020,8,3,2,0,2,543.5,561.03,508.14000000000004
2020-09-01,Andir,TPS_ANDI_3,metropolitan,534.46,2020,9,3,2,0,2,472.45,508.47,516.8033333333333
2020-10-01,Andir,TPS_ANDI_3,metropolitan,534.56,2020,10,4,2,0,2,534.46,543.5,513.8233333333333
2020-11-01,Andir,TPS_ANDI_3,metropolitan,558.21,2020,11,4,2,0,2,534.56,472.45,542.41
2020-12-01,Andir,TPS_ANDI_3,metropolitan,599.6,2020,12,4,2,0,2,558.21,534.46,564.1233333333333
2021-01-01,Andir,TPS_ANDI_3,metropolitan,685.52,2021,1,1,2,0,2,599.6,534.56,614.4433333333333
2021-02-01,Andir,TPS_ANDI_3,metropolitan,544.07,2021,2,1,2,0,2,685.52,558.21,609.73
2021-03-01,Andir,TPS_ANDI_3,metropolitan,695.65,2021,3,1,2,0,2,544.07,599.6,641.7466666666667
2021-04-01,Andir,TPS_ANDI_3,metropolitan,607.24,2021,4,2,2,0,2,695.65,685.52,615.6533333333333
2021-05-01,Andir,TPS_ANDI_3,metropolitan,688.6,2021,5,2,2,0,2,607.24,544.07,663.8299999999999
2021-06-01,Andir,TPS_ANDI_3,metropolitan,557.88,2021,6,2,2,0,2,688.6,695.65,617.9066666666666
2021-07-01,Andir,TPS_ANDI_3,metropolitan,564.31,2021,7,3,2,0,2,557.88,607.24,603.5966666666667
2021-08-01,Andir,TPS_ANDI_3,metropolitan,533.46,2021,8,3,2,0,2,564.31,688.6,551.8833333333333
2021-09-01,Andir,TPS_ANDI_3,metropolitan,494.01,2021,9,3,2,0,2,533.46,557.88,530.5933333333334
2021-10-01,Andir,TPS_ANDI_3,metropolitan,511.17,2021,10,4,2,0,2,494.01,564.31,512.88
2021-11-01,Andir,TPS_ANDI_3,metropolitan,521.32,2021,11,4,2,0,2,511.17,533.46,508.8333333333333
2021-12-01,Andir,TPS_ANDI_3,metropolitan,581.42,2021,12,4,2,0,2,521.32,494.01,537.9699999999999
2022-01-01,Andir,TPS_ANDI_3,metropolitan,585.68,2022,1,1,2,0,2,581.42,511.17,562.8066666666665
2022-02-01,Andir,TPS_ANDI_3,metropolitan,562.23,2022,2,1,2,0,2,585.68,521.32,576.4433333333333
2022-03-01,Andir,TPS_ANDI_3,metropolitan,660.49,2022,3,1,2,0,2,562.23,581.42,602.7999999999998
2022-04-01,Andir,TPS_ANDI_3,metropolitan,706.07,2022,4,2,2,0,2,660.49,585.68,642.93
2022-05-01,Andir,TPS_ANDI_3,metropolitan,609.62,2022,5,2,2,0,2,706.07,562.23,658.7266666666666
2022-06-01,Andir,TPS_ANDI_3,metropolitan,623.52,2022,6,2,2,0,2,609.62,660.49,646.4033333333333
2022-07-01,Andir,TPS_ANDI_3,metropolitan,565.7,2022,7,3,2,0,2,623.52,706.07,599.6133333333332
2022-08-01,Andir,TPS_ANDI_3,metropolitan,523.04,2022,8,3,2,0,2,565.7,609.62,570.7533333333332
2022-09-01,Andir,TPS_ANDI_3,metropolitan,570.31,2022,9,3,2,0,2,523.04,623.52,553.0166666666665
2022-10-01,Andir,TPS_ANDI_3,metropolitan,518.83,2022,10,4,2,0,2,570.31,565.7,537.3933333333333
2022-11-01,Andir,TPS_ANDI_3,metropolitan,562.35,2022,11,4,2,0,2,518.83,523.04,550.4966666666666
2022-12-01,Andir,TPS_ANDI_3,metropolitan,623.96,2022,12,4,2,0,2,562.35,570.31,568.38
2023-01-01,Andir,TPS_ANDI_3,metropolitan,561.19,2023,1,1,2,0,2,623.96,518.83,582.5
2023-02-01,Andir,TPS_ANDI_3,metropolitan,768.74,2023,2,1,2,0,2,561.19,562.35,651.2966666666666
2023-03-01,Andir,TPS_ANDI_3,metropolitan,617.85,2023,3,1,2,0,2,768.74,623.96,649.26
2023-04-01,Andir,TPS_ANDI_3,metropolitan,656.48,2023,4,2,2,0,2,617.85,561.19,681.0233333333333
2023-05-01,Andir,TPS_ANDI_3,metropolitan,596.84,2023,5,2,2,0,2,656.48,768.74,623.7233333333334
2023-06-01,Andir,TPS_ANDI_3,metropolitan,548.56,2023,6,2,2,0,2,596.84,617.85,600.6266666666667
2023-07-01,Andir,TPS_ANDI_3,metropolitan,625.41,2023,7,3,2,0,2,548.56,656.48,590.27
2023-08-01,Andir,TPS_ANDI_3,metropolitan,539.07,2023,8,3,2,0,2,625.41,596.84,571.0133333333333
2023-09-01,Andir,TPS_ANDI_3,metropolitan,523.08,2023,9,3,2,0,2,539.07,548.56,562.52
2023-10-01,Andir,TPS_ANDI_3,metropolitan,658.37,2023,10,4,2,0,2,523.08,625.41,573.5066666666667
2023-11-01,Andir,TPS_ANDI_3,metropolitan,520.55,2023,11,4,2,0,2,658.37,539.07,567.3333333333334
2023-12-01,Andir,TPS_ANDI_3,metropolitan,616.0,2023,12,4,2,0,2,520.55,523.08,598.3066666666667
2024-01-01,Andir,TPS_ANDI_3,metropolitan,753.36,2024,1,1,2,0,2,616.0,658.37,629.9699999999999
2024-02-01,Andir,TPS_ANDI_3,metropolitan,616.36,2024,2,1,2,0,2,753.36,520.55,661.9066666666666
2024-03-01,Andir,TPS_ANDI_3,metropolitan,652.97,2024,3,1,2,0,2,616.36,616.0,674.23
2024-04-01,Andir,TPS_ANDI_3,metropolitan,740.43,2024,4,2,2,0,2,652.97,753.36,669.92
2024-05-01,Andir,TPS_ANDI_3,metropolitan,571.76,2024,5,2,2,0,2,740.43,616.36,655.0533333333333
2024-06-01,Andir,TPS_ANDI_3,metropolitan,612.97,2024,6,2,2,0,2,571.76,652.97,641.7199999999999
2024-07-01,Andir,TPS_ANDI_3,metropolitan,638.63,2024,7,3,2,0,2,612.97,740.43,607.7866666666667
2024-08-01,Andir,TPS_ANDI_3,metropolitan,591.58,2024,8,3,2,0,2,638.63,571.76,614.3933333333333
2024-09-01,Andir,TPS_ANDI_3,metropolitan,567.2,2024,9,3,2,0,2,591.58,612.97,599.1366666666667
2024-10-01,Andir,TPS_ANDI_3,metropolitan,584.59,2024,10,4,2,0,2,567.2,638.63,581.1233333333333
2024-11-01,Andir,TPS_ANDI_3,metropolitan,624.05,2024,11,4,2,0,2,584.59,591.58,591.9466666666667
2024-12-01,Andir,TPS_ANDI_3,metropolitan,606.95,2024,12,4,2,0,2,624.05,567.2,605.1966666666666
2025-01-01,Andir,TPS_ANDI_3,metropolitan,610.07,2025,1,1,2,0,2,606.95,584.59,613.6899999999999
2025-02-01,Andir,TPS_ANDI_3,metropolitan,689.08,2025,2,1,2,0,2,610.07,624.05,635.3666666666667
2025-03-01,Andir,TPS_ANDI_3,metropolitan,579.36,2025,3,1,2,0,2,689.08,606.95,626.17
2025-04-01,Andir,TPS_ANDI_3,metropolitan,704.8,2025,4,2,2,0,2,579.36,610.07,657.7466666666667
2025-05-01,Andir,TPS_ANDI_3,metropolitan,653.73,2025,5,2,2,0,2,704.8,689.08,645.9633333333333
2025-06-01,Andir,TPS_ANDI_3,metropolitan,603.77,2025,6,2,2,0,2,653.73,579.36,654.0999999999999
2025-07-01,Andir,TPS_ANDI_3,metropolitan,613.4,2025,7,3,2,0,2,603.77,704.8,623.6333333333333
2025-08-01,Andir,TPS_ANDI_3,metropolitan,521.64,2025,8,3,2,0,2,613.4,653.73,579.6033333333334
2025-09-01,Andir,TPS_ANDI_3,metropolitan,589.62,2025,9,3,2,0,2,521.64,603.77,574.8866666666667
2025-10-01,Andir,TPS_ANDI_3,metropolitan,566.94,2025,10,4,2,0,2,589.62,613.4,559.4
2025-11-01,Andir,TPS_ANDI_3,metropolitan,574.22,2025,11,4,2,0,2,566.94,521.64,576.9266666666667
2025-12-01,Andir,TPS_ANDI_3,metropolitan,613.35,2025,12,4,2,0,2,574.22,589.62,584.8366666666667
2026-01-01,Andir,TPS_ANDI_3,metropolitan,637.28,2026,1,1,2,0,2,613.35,566.94,608.2833333333333
2026-02-01,Andir,TPS_ANDI_3,metropolitan,615.68,2026,2,1,2,0,2,637.28,574.22,622.1033333333334
2026-03-01,Andir,TPS_ANDI_3,metropolitan,606.33,2026,3,1,2,0,2,615.68,613.35,619.7633333333333
2026-04-01,Andir,TPS_ANDI_3,metropolitan,610.7,2026,4,2,2,0,2,606.33,637.28,610.9033333333333
2026-05-01,Andir,TPS_ANDI_3,metropolitan,554.91,2026,5,2,2,0,2,610.7,615.68,590.6466666666666
2017-04-01,Antapani,TPS_ANTA_1,semi urban,499.76,2017,4,2,1,1,3,494.9,487.81,491.99
2017-05-01,Antapani,TPS_ANTA_1,semi urban,477.8,2017,5,2,1,1,3,499.76,481.31,490.82
2017-06-01,Antapani,TPS_ANTA_1,semi urban,445.43,2017,6,2,1,1,3,477.8,494.9,474.33
2017-07-01,Antapani,TPS_ANTA_1,semi urban,428.07,2017,7,3,1,1,3,445.43,499.76,450.43333333333334
2017-08-01,Antapani,TPS_ANTA_1,semi urban,414.51,2017,8,3,1,1,3,428.07,477.8,429.33666666666664
2017-09-01,Antapani,TPS_ANTA_1,semi urban,410.36,2017,9,3,1,1,3,414.51,445.43,417.6466666666667
2017-10-01,Antapani,TPS_ANTA_1,semi urban,391.73,2017,10,4,1,1,3,410.36,428.07,405.53333333333336
2017-11-01,Antapani,TPS_ANTA_1,semi urban,424.32,2017,11,4,1,1,3,391.73,414.51,408.80333333333334
2017-12-01,Antapani,TPS_ANTA_1,semi urban,489.32,2017,12,4,1,1,3,424.32,410.36,435.1233333333333
2018-01-01,Antapani,TPS_ANTA_1,semi urban,451.49,2018,1,1,1,1,3,489.32,391.73,455.0433333333333
2018-02-01,Antapani,TPS_ANTA_1,semi urban,500.28,2018,2,1,1,1,3,451.49,424.32,480.3633333333333
2018-03-01,Antapani,TPS_ANTA_1,semi urban,493.1,2018,3,1,1,1,3,500.28,489.32,481.6233333333334
2018-04-01,Antapani,TPS_ANTA_1,semi urban,486.91,2018,4,2,1,1,3,493.1,451.49,493.43
2018-05-01,Antapani,TPS_ANTA_1,semi urban,527.42,2018,5,2,1,1,3,486.91,500.28,502.4766666666667
2018-06-01,Antapani,TPS_ANTA_1,semi urban,520.44,2018,6,2,1,1,3,527.42,493.1,511.59
2018-07-01,Antapani,TPS_ANTA_1,semi urban,439.81,2018,7,3,1,1,3,520.44,486.91,495.89000000000004
2018-08-01,Antapani,TPS_ANTA_1,semi urban,429.71,2018,8,3,1,1,3,439.81,527.42,463.32
2018-09-01,Antapani,TPS_ANTA_1,semi urban,446.72,2018,9,3,1,1,3,429.71,520.44,438.74666666666667
2018-10-01,Antapani,TPS_ANTA_1,semi urban,452.2,2018,10,4,1,1,3,446.72,439.81,442.8766666666667
2018-11-01,Antapani,TPS_ANTA_1,semi urban,419.63,2018,11,4,1,1,3,452.2,429.71,439.51666666666665
2018-12-01,Antapani,TPS_ANTA_1,semi urban,496.62,2018,12,4,1,1,3,419.63,446.72,456.15000000000003
2019-01-01,Antapani,TPS_ANTA_1,semi urban,463.54,2019,1,1,1,1,3,496.62,452.2,459.93
2019-02-01,Antapani,TPS_ANTA_1,semi urban,503.0,2019,2,1,1,1,3,463.54,419.63,487.72
2019-03-01,Antapani,TPS_ANTA_1,semi urban,510.55,2019,3,1,1,1,3,503.0,496.62,492.3633333333333
2019-04-01,Antapani,TPS_ANTA_1,semi urban,549.28,2019,4,2,1,1,3,510.55,463.54,520.9433333333333
2019-05-01,Antapani,TPS_ANTA_1,semi urban,506.54,2019,5,2,1,1,3,549.28,503.0,522.1233333333333
2019-06-01,Antapani,TPS_ANTA_1,semi urban,511.16,2019,6,2,1,1,3,506.54,510.55,522.3266666666667
2019-07-01,Antapani,TPS_ANTA_1,semi urban,430.18,2019,7,3,1,1,3,511.16,549.28,482.6266666666667
2019-08-01,Antapani,TPS_ANTA_1,semi urban,448.83,2019,8,3,1,1,3,430.18,506.54,463.39000000000004
2019-09-01,Antapani,TPS_ANTA_1,semi urban,484.47,2019,9,3,1,1,3,448.83,511.16,454.49333333333334
2019-10-01,Antapani,TPS_ANTA_1,semi urban,499.58,2019,10,4,1,1,3,484.47,430.18,477.6266666666666
2019-11-01,Antapani,TPS_ANTA_1,semi urban,513.5,2019,11,4,1,1,3,499.58,448.83,499.18333333333334
2019-12-01,Antapani,TPS_ANTA_1,semi urban,532.76,2019,12,4,1,1,3,513.5,484.47,515.28
2020-01-01,Antapani,TPS_ANTA_1,semi urban,559.7,2020,1,1,1,1,3,532.76,499.58,535.32
2020-02-01,Antapani,TPS_ANTA_1,semi urban,502.74,2020,2,1,1,1,3,559.7,513.5,531.7333333333333
2020-03-01,Antapani,TPS_ANTA_1,semi urban,545.23,2020,3,1,1,1,3,502.74,532.76,535.89
2020-04-01,Antapani,TPS_ANTA_1,semi urban,562.3,2020,4,2,1,1,3,545.23,559.7,536.7566666666667
2020-05-01,Antapani,TPS_ANTA_1,semi urban,472.23,2020,5,2,1,1,3,562.3,502.74,526.5866666666667
2020-06-01,Antapani,TPS_ANTA_1,semi urban,513.91,2020,6,2,1,1,3,472.23,545.23,516.1466666666666
2020-07-01,Antapani,TPS_ANTA_1,semi urban,494.18,2020,7,3,1,1,3,513.91,562.3,493.44
2020-08-01,Antapani,TPS_ANTA_1,semi urban,444.3,2020,8,3,1,1,3,494.18,472.23,484.12999999999994
2020-09-01,Antapani,TPS_ANTA_1,semi urban,520.64,2020,9,3,1,1,3,444.3,513.91,486.3733333333333
2020-10-01,Antapani,TPS_ANTA_1,semi urban,465.93,2020,10,4,1,1,3,520.64,494.18,476.95666666666665
2020-11-01,Antapani,TPS_ANTA_1,semi urban,532.63,2020,11,4,1,1,3,465.93,444.3,506.40000000000003
2020-12-01,Antapani,TPS_ANTA_1,semi urban,546.0,2020,12,4,1,1,3,532.63,520.64,514.8533333333334
2021-01-01,Antapani,TPS_ANTA_1,semi urban,484.21,2021,1,1,1,1,3,546.0,465.93,520.9466666666666
2021-02-01,Antapani,TPS_ANTA_1,semi urban,477.91,2021,2,1,1,1,3,484.21,532.63,502.7066666666667
2021-03-01,Antapani,TPS_ANTA_1,semi urban,558.28,2021,3,1,1,1,3,477.91,546.0,506.8
2021-04-01,Antapani,TPS_ANTA_1,semi urban,496.28,2021,4,2,1,1,3,558.28,484.21,510.8233333333333
2021-05-01,Antapani,TPS_ANTA_1,semi urban,547.36,2021,5,2,1,1,3,496.28,477.91,533.9733333333334
2021-06-01,Antapani,TPS_ANTA_1,semi urban,498.02,2021,6,2,1,1,3,547.36,558.28,513.8866666666668
2021-07-01,Antapani,TPS_ANTA_1,semi urban,464.74,2021,7,3,1,1,3,498.02,496.28,503.3733333333333
2021-08-01,Antapani,TPS_ANTA_1,semi urban,522.19,2021,8,3,1,1,3,464.74,547.36,494.9833333333334
2021-09-01,Antapani,TPS_ANTA_1,semi urban,459.46,2021,9,3,1,1,3,522.19,498.02,482.13000000000005
2021-10-01,Antapani,TPS_ANTA_1,semi urban,529.96,2021,10,4,1,1,3,459.46,464.74,503.87000000000006
2021-11-01,Antapani,TPS_ANTA_1,semi urban,489.75,2021,11,4,1,1,3,529.96,522.19,493.0566666666667
2021-12-01,Antapani,TPS_ANTA_1,semi urban,488.22,2021,12,4,1,1,3,489.75,459.46,502.6433333333334
2022-01-01,Antapani,TPS_ANTA_1,semi urban,515.15,2022,1,1,1,1,3,488.22,529.96,497.70666666666665
2022-02-01,Antapani,TPS_ANTA_1,semi urban,533.67,2022,2,1,1,1,3,515.15,489.75,512.3466666666667
2022-03-01,Antapani,TPS_ANTA_1,semi urban,494.01,2022,3,1,1,1,3,533.67,488.22,514.2766666666666
2022-04-01,Antapani,TPS_ANTA_1,semi urban,574.69,2022,4,2,1,1,3,494.01,515.15,534.1233333333333
2022-05-01,Antapani,TPS_ANTA_1,semi urban,564.22,2022,5,2,1,1,3,574.69,533.67,544.3066666666667
2022-06-01,Antapani,TPS_ANTA_1,semi urban,497.85,2022,6,2,1,1,3,564.22,494.01,545.5866666666667
2022-07-01,Antapani,TPS_ANTA_1,semi urban,492.87,2022,7,3,1,1,3,497.85,574.69,518.3133333333334
2022-08-01,Antapani,TPS_ANTA_1,semi urban,508.32,2022,8,3,1,1,3,492.87,564.22,499.68
2022-09-01,Antapani,TPS_ANTA_1,semi urban,521.43,2022,9,3,1,1,3,508.32,497.85,507.53999999999996
2022-10-01,Antapani,TPS_ANTA_1,semi urban,508.81,2022,10,4,1,1,3,521.43,492.87,512.8533333333334
2022-11-01,Antapani,TPS_ANTA_1,semi urban,498.04,2022,11,4,1,1,3,508.81,508.32,509.4266666666667
2022-12-01,Antapani,TPS_ANTA_1,semi urban,500.92,2022,12,4,1,1,3,498.04,521.43,502.5900000000001
2023-01-01,Antapani,TPS_ANTA_1,semi urban,575.98,2023,1,1,1,1,3,500.92,508.81,524.9800000000001
2023-02-01,Antapani,TPS_ANTA_1,semi urban,500.99,2023,2,1,1,1,3,575.98,498.04,525.9633333333334
2023-03-01,Antapani,TPS_ANTA_1,semi urban,552.6,2023,3,1,1,1,3,500.99,500.92,543.19
2023-04-01,Antapani,TPS_ANTA_1,semi urban,541.27,2023,4,2,1,1,3,552.6,575.98,531.62
2023-05-01,Antapani,TPS_ANTA_1,semi urban,564.49,2023,5,2,1,1,3,541.27,500.99,552.7866666666667
2023-06-01,Antapani,TPS_ANTA_1,semi urban,516.27,2023,6,2,1,1,3,564.49,552.6,540.6766666666667
2023-07-01,Antapani,TPS_ANTA_1,semi urban,567.92,2023,7,3,1,1,3,516.27,541.27,549.5600000000001
2023-08-01,Antapani,TPS_ANTA_1,semi urban,500.55,2023,8,3,1,1,3,567.92,564.49,528.2466666666667
2023-09-01,Antapani,TPS_ANTA_1,semi urban,485.02,2023,9,3,1,1,3,500.55,516.27,517.83
2023-10-01,Antapani,TPS_ANTA_1,semi urban,462.46,2023,10,4,1,1,3,485.02,567.92,482.67666666666673
2023-11-01,Antapani,TPS_ANTA_1,semi urban,545.67,2023,11,4,1,1,3,462.46,500.55,497.7166666666667
2023-12-01,Antapani,TPS_ANTA_1,semi urban,531.65,2023,12,4,1,1,3,545.67,485.02,513.2600000000001
2024-01-01,Antapani,TPS_ANTA_1,semi urban,543.73,2024,1,1,1,1,3,531.65,462.46,540.35
2024-02-01,Antapani,TPS_ANTA_1,semi urban,624.54,2024,2,1,1,1,3,543.73,545.67,566.64
2024-03-01,Antapani,TPS_ANTA_1,semi urban,520.53,2024,3,1,1,1,3,624.54,531.65,562.9333333333334
2024-04-01,Antapani,TPS_ANTA_1,semi urban,580.91,2024,4,2,1,1,3,520.53,543.73,575.3266666666667
2024-05-01,Antapani,TPS_ANTA_1,semi urban,575.45,2024,5,2,1,1,3,580.91,624.54,558.9633333333335
2024-06-01,Antapani,TPS_ANTA_1,semi urban,508.61,2024,6,2,1,1,3,575.45,520.53,554.9900000000001
2024-07-01,Antapani,TPS_ANTA_1,semi urban,546.79,2024,7,3,1,1,3,508.61,580.91,543.6166666666668
2024-08-01,Antapani,TPS_ANTA_1,semi urban,501.19,2024,8,3,1,1,3,546.79,575.45,518.8633333333333
2024-09-01,Antapani,TPS_ANTA_1,semi urban,558.12,2024,9,3,1,1,3,501.19,508.61,535.3666666666667
2024-10-01,Antapani,TPS_ANTA_1,semi urban,521.32,2024,10,4,1,1,3,558.12,546.79,526.8766666666667
2024-11-01,Antapani,TPS_ANTA_1,semi urban,499.79,2024,11,4,1,1,3,521.32,501.19,526.4100000000001
2024-12-01,Antapani,TPS_ANTA_1,semi urban,553.66,2024,12,4,1,1,3,499.79,558.12,524.9233333333334
2025-01-01,Antapani,TPS_ANTA_1,semi urban,468.71,2025,1,1,1,1,3,553.66,521.32,507.38666666666677
2025-02-01,Antapani,TPS_ANTA_1,semi urban,532.3,2025,2,1,1,1,3,468.71,499.79,518.2233333333334
2025-03-01,Antapani,TPS_ANTA_1,semi urban,514.21,2025,3,1,1,1,3,532.3,553.66,505.07333333333344
2025-04-01,Antapani,TPS_ANTA_1,semi urban,484.53,2025,4,2,1,1,3,514.21,468.71,510.34666666666675
2025-05-01,Antapani,TPS_ANTA_1,semi urban,496.37,2025,5,2,1,1,3,484.53,532.3,498.37000000000006
2025-06-01,Antapani,TPS_ANTA_1,semi urban,511.57,2025,6,2,1,1,3,496.37,514.21,497.49000000000007
2025-07-01,Antapani,TPS_ANTA_1,semi urban,531.61,2025,7,3,1,1,3,511.57,484.53,513.1833333333334
2025-08-01,Antapani,TPS_ANTA_1,semi urban,506.55,2025,8,3,1,1,3,531.61,496.37,516.5766666666667
2025-09-01,Antapani,TPS_ANTA_1,semi urban,487.92,2025,9,3,1,1,3,506.55,511.57,508.6933333333334
2025-10-01,Antapani,TPS_ANTA_1,semi urban,523.62,2025,10,4,1,1,3,487.92,531.61,506.03000000000003
2025-11-01,Antapani,TPS_ANTA_1,semi urban,451.07,2025,11,4,1,1,3,523.62,506.55,487.5366666666668
2025-12-01,Antapani,TPS_ANTA_1,semi urban,486.72,2025,12,4,1,1,3,451.07,487.92,487.13666666666677
2026-01-01,Antapani,TPS_ANTA_1,semi urban,560.02,2026,1,1,1,1,3,486.72,523.62,499.27000000000015
2026-02-01,Antapani,TPS_ANTA_1,semi urban,532.23,2026,2,1,1,1,3,560.02,451.07,526.3233333333334
2026-03-01,Antapani,TPS_ANTA_1,semi urban,481.01,2026,3,1,1,1,3,532.23,486.72,524.4200000000001
2026-04-01,Antapani,TPS_ANTA_1,semi urban,487.83,2026,4,2,1,1,3,481.01,560.02,500.3566666666668
2026-05-01,Antapani,TPS_ANTA_1,semi urban,500.15,2026,5,2,1,1,3,487.83,532.23,489.6633333333334
2017-04-01,Antapani,TPS_ANTA_2,semi urban,438.75,2017,4,2,1,1,4,484.12,508.53,470.1366666666667
2017-05-01,Antapani,TPS_ANTA_2,semi urban,429.88,2017,5,2,1,1,4,438.75,487.54,450.9166666666667
2017-06-01,Antapani,TPS_ANTA_2,semi urban,428.08,2017,6,2,1,1,4,429.88,484.12,432.2366666666667
2017-07-01,Antapani,TPS_ANTA_2,semi urban,472.84,2017,7,3,1,1,4,428.08,438.75,443.59999999999997
2017-08-01,Antapani,TPS_ANTA_2,semi urban,467.62,2017,8,3,1,1,4,472.84,429.88,456.18
2017-09-01,Antapani,TPS_ANTA_2,semi urban,415.72,2017,9,3,1,1,4,467.62,428.08,452.06
2017-10-01,Antapani,TPS_ANTA_2,semi urban,459.76,2017,10,4,1,1,4,415.72,472.84,447.70000000000005
2017-11-01,Antapani,TPS_ANTA_2,semi urban,430.97,2017,11,4,1,1,4,459.76,467.62,435.48333333333335
2017-12-01,Antapani,TPS_ANTA_2,semi urban,476.35,2017,12,4,1,1,4,430.97,415.72,455.6933333333333
2018-01-01,Antapani,TPS_ANTA_2,semi urban,477.57,2018,1,1,1,1,4,476.35,459.76,461.62999999999994
2018-02-01,Antapani,TPS_ANTA_2,semi urban,498.75,2018,2,1,1,1,4,477.57,430.97,484.22333333333336
2018-03-01,Antapani,TPS_ANTA_2,semi urban,512.67,2018,3,1,1,1,4,498.75,476.35,496.33
2018-04-01,Antapani,TPS_ANTA_2,semi urban,447.89,2018,4,2,1,1,4,512.67,477.57,486.43666666666667
2018-05-01,Antapani,TPS_ANTA_2,semi urban,454.78,2018,5,2,1,1,4,447.89,498.75,471.78
2018-06-01,Antapani,TPS_ANTA_2,semi urban,483.97,2018,6,2,1,1,4,454.78,512.67,462.2133333333333
2018-07-01,Antapani,TPS_ANTA_2,semi urban,440.55,2018,7,3,1,1,4,483.97,447.89,459.76666666666665
2018-08-01,Antapani,TPS_ANTA_2,semi urban,428.36,2018,8,3,1,1,4,440.55,454.78,450.96000000000004
2018-09-01,Antapani,TPS_ANTA_2,semi urban,491.12,2018,9,3,1,1,4,428.36,483.97,453.3433333333333
2018-10-01,Antapani,TPS_ANTA_2,semi urban,434.65,2018,10,4,1,1,4,491.12,440.55,451.3766666666667
