kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,ketersediaan_tempat_pembuangan_sampah,tahun,id
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202130.0,JAMPANG TENGAH,3202130011.0,NANGERANG,32.02.08,JAMPANGTENGAH,32.02.08.2005,NANGERANG,ADA,2022.0,20434
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202130.0,JAMPANG TENGAH,3202130018.0,PADABEUNGHAR,32.02.08,JAMPANGTENGAH,32.02.08.2002,PADABEUNGHAR,ADA,2022.0,20435
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202130.0,JAMPANG TENGAH,3202130015.0,PANUMBANGAN,32.02.08,JAMPANGTENGAH,32.02.08.2008,PANUMBANGAN,ADA,2022.0,20436
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202130.0,JAMPANG TENGAH,3202130016.0,SINDANGRESMI,32.02.08,JAMPANGTENGAH,32.02.08.2007,SINDANGRESMI,TIDAK ADA,2022.0,20437
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202130.0,JAMPANG TENGAH,3202130017.0,TANJUNGSARI,32.02.08,JAMPANGTENGAH,32.02.08.2006,TANJUNGSARI,TIDAK ADA,2022.0,20438
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202300.0,KABANDUNGAN,3202300006.0,CIANAGA,32.02.19,KABANDUNGAN,32.02.19.2006,CIANAGA,TIDAK ADA,2022.0,20439
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202300.0,KABANDUNGAN,3202300005.0,CIHAMERANG,32.02.19,KABANDUNGAN,32.02.19.2003,CIHAMERANG,TIDAK ADA,2022.0,20440
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202300.0,KABANDUNGAN,3202300004.0,CIPEUTEUY,32.02.19,KABANDUNGAN,32.02.19.2002,CIPEUTEUY,ADA,2022.0,20441
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202300.0,KABANDUNGAN,3202300003.0,KABANDUNGAN,32.02.19,KABANDUNGAN,32.02.19.2001,KABANDUNGAN,ADA,2022.0,20442
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202300.0,KABANDUNGAN,3202300001.0,MEKARJAYA,32.02.19,KABANDUNGAN,32.02.19.2005,MEKARJAYA,TIDAK ADA,2022.0,20443
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202300.0,KABANDUNGAN,3202300002.0,TUGUBANDUNG,32.02.19,KABANDUNGAN,32.02.19.2004,TUGUBANDUNG,ADA,2022.0,20444
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190003.0,CIKAHURIPAN,32.02.30,KADUDAMPIT,32.02.30.2009,CIKAHURIPAN,TIDAK ADA,2022.0,20445
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190008.0,CIPETIR,32.02.30,KADUDAMPIT,32.02.30.2007,CIPETIR,ADA,2022.0,20446
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190002.0,CITAMIANG,32.02.30,KADUDAMPIT,32.02.30.2002,CITAMIANG,TIDAK ADA,2022.0,20447
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190006.0,GEDE PANGRANGO,32.02.30,KADUDAMPIT,32.02.30.2004,GEDEPANGRANGO,ADA,2022.0,20448
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190005.0,KADUDAMPIT,32.02.30,KADUDAMPIT,32.02.30.2001,KADUDAMPIT,ADA,2022.0,20449
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190001.0,MUARADUA,32.02.30,KADUDAMPIT,32.02.30.2003,MUARADUA,ADA,2022.0,20450
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190007.0,SUKAMAJU,32.02.30,KADUDAMPIT,32.02.30.2008,SUKAMAJU,TIDAK ADA,2022.0,20451
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190004.0,SUKAMANIS,32.02.30,KADUDAMPIT,32.02.30.2005,SUKAMANIS,TIDAK ADA,2022.0,20452
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202190.0,KADUDAMPIT,3202190009.0,UNDRUS BINANGUN,32.02.30,KADUDAMPIT,32.02.30.2006,UNDRUSBINANGUN,TIDAK ADA,2022.0,20453
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270006.0,GUNUNG ENDUT,32.02.18,KALAPANUNGGAL,32.02.18.2007,GUNUNGENDUT,TIDAK ADA,2022.0,20454
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270004.0,KADUNUNGGAL,32.02.18,KALAPANUNGGAL,32.02.18.2005,KADUNUNGGAL,TIDAK ADA,2022.0,20455
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270003.0,KALAPANUNGGAL,32.02.18,KALAPANUNGGAL,32.02.18.2001,KALAPANUNGGAL,ADA,2022.0,20456
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270005.0,MAKASARI,32.02.18,KALAPANUNGGAL,32.02.18.2004,MAKASARI,ADA,2022.0,20457
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270002.0,PALASARI GIRANG,32.02.18,KALAPANUNGGAL,32.02.18.2002,PALASARI GIRANG,TIDAK ADA,2022.0,20458
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270007.0,PULOSARI,32.02.18,KALAPANUNGGAL,32.02.18.2003,PULOSARI,TIDAK ADA,2022.0,20459
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202270.0,KALAPA NUNGGAL,3202270001.0,WALANGSARI,32.02.18,KALAPANUNGGAL,32.02.18.2006,WALANG SARI,TIDAK ADA,2022.0,20460
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050006.0,BALEKAMBANG,32.02.23,KALIBUNDER,32.02.23.2006,BALEKAMBANG,ADA,2022.0,20461
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050005.0,BOJONG,32.02.23,KALIBUNDER,32.02.23.2002,BOJONG,ADA,2022.0,20462
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050001.0,CIMAHPAR,32.02.23,KALIBUNDER,32.02.23.2003,CIMAHPAR,ADA,2022.0,20463
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050003.0,KALIBUNDER,32.02.23,KALIBUNDER,32.02.23.2001,KALIBUNDER,ADA,2022.0,20464
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050007.0,MEKARWANGI,32.02.23,KALIBUNDER,32.02.23.2007,MEKARWANGI,TIDAK ADA,2022.0,20465
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050002.0,SEKARSARI,32.02.23,KALIBUNDER,32.02.23.2004,SEKARSARI,ADA,2022.0,20466
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202050.0,KALI BUNDER,3202050004.0,SUKALUYU,32.02.23,KALIBUNDER,32.02.23.2005,SUKALUYU,TIDAK ADA,2022.0,20467
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171005.0,BOJONGSAWAH,32.02.34,KEBONPEDES,32.02.34.2003,BOJONGSAWAH,ADA,2022.0,20468
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171003.0,CIKARET,32.02.34,KEBONPEDES,32.02.34.2002,CIKARET,ADA,2022.0,20469
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171002.0,JAMBENENGGANG,32.02.34,KEBONPEDES,32.02.34.2005,JAMBENENGGANG,TIDAK ADA,2022.0,20470
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171004.0,KEBONPEDES,32.02.34,KEBONPEDES,32.02.34.2001,KEBONPEDES,ADA,2022.0,20471
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171001.0,SASAGARAN,32.02.34,KEBONPEDES,32.02.34.2004,SASAGARAN,ADA,2022.0,20472
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202100.0,LENGKONG,3202100002.0,CILANGKAP,32.02.07,LENGKONG,32.02.07.2002,CILANGKAP,TIDAK ADA,2022.0,20473
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202100.0,LENGKONG,3202100001.0,LANGKAPJAYA,32.02.07,LENGKONG,32.02.07.2005,LANGKAPJAYA,TIDAK ADA,2022.0,20474
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202100.0,LENGKONG,3202100003.0,LENGKONG,32.02.07,LENGKONG,32.02.07.2001,LENGKONG,ADA,2022.0,20475
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202100.0,LENGKONG,3202100005.0,NEGLASARI,32.02.07,LENGKONG,32.02.07.2004,NEGLASARI,TIDAK ADA,2022.0,20476
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202100.0,LENGKONG,3202100004.0,TEGALLEGA,32.02.07,LENGKONG,32.02.07.2003,TEGALLEGA,ADA,2022.0,20477
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220008.0,BABAKAN PANJANG,32.02.12,NAGRAK,32.02.12.2010,BABAKAN PANJANG,TIDAK ADA,2022.0,20478
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220002.0,BALEKAMBANG,32.02.12,NAGRAK,32.02.12.2009,BALEKAMBANG,TIDAK ADA,2022.0,20479
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220010.0,CIHANYAWAR,32.02.12,NAGRAK,32.02.12.2012,CIHANYAWAR,TIDAK ADA,2022.0,20480
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220001.0,CISARUA,32.02.12,NAGRAK,32.02.12.2004,CISARUA,TIDAK ADA,2022.0,20481
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220006.0,DARMAREJA,32.02.12,NAGRAK,32.02.12.2011,DARMAREJA,TIDAK ADA,2022.0,20482
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220007.0,GIRIJAYA,32.02.12,NAGRAK,32.02.12.2014,GIRIJAYA,ADA,2022.0,20483
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220005.0,KALAPAREA,32.02.12,NAGRAK,32.02.12.2001,KALAPAREA,TIDAK ADA,2022.0,20484
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220003.0,NAGRAK SELATAN,32.02.12,NAGRAK,32.02.12.2013,NAGRAK SELATAN,TIDAK ADA,2022.0,20485
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220004.0,NAGRAK UTARA,32.02.12,NAGRAK,32.02.12.2003,NAGRAK UTARA,ADA,2022.0,20486
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202220.0,NAGRAK,3202220009.0,PAWENANG,32.02.12,NAGRAK,32.02.12.2002,PAWENANG,TIDAK ADA,2022.0,20487
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150005.0,BOJONGKALONG,32.02.39,NYALINDUNG,32.02.39.2004,BOJONGKALONG,TIDAK ADA,2022.0,20488
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150006.0,BOJONGSARI,32.02.39,NYALINDUNG,32.02.39.2009,BOJONGSARI,TIDAK ADA,2022.0,20489
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150010.0,CIJANGKAR,32.02.39,NYALINDUNG,32.02.39.2005,CIJANGKAR,TIDAK ADA,2022.0,20490
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150001.0,CISITU,32.02.39,NYALINDUNG,32.02.39.2008,CISITU,TIDAK ADA,2022.0,20491
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150003.0,KERTAANGSANA,32.02.39,NYALINDUNG,32.02.39.2010,KERTAANGSANA,TIDAK ADA,2022.0,20492
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150004.0,MEKARSARI,32.02.39,NYALINDUNG,32.02.39.2006,MEKARSARI,TIDAK ADA,2022.0,20493
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150009.0,NEGLASARI,32.02.39,NYALINDUNG,32.02.39.2002,NEGLASARI,ADA,2022.0,20494
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150002.0,NYALINDUNG,32.02.39,NYALINDUNG,32.02.39.2001,NYALINDUNG,ADA,2022.0,20495
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150007.0,SUKAMAJU,32.02.39,NYALINDUNG,32.02.39.2003,SUKAMAJU,TIDAK ADA,2022.0,20496
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150008.0,WANGUNREJA,32.02.39,NYALINDUNG,32.02.39.2007,WANGUNREJA,ADA,2022.0,20497
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090006.0,BANTARSARI,32.02.37,PABUARAN,32.02.37.2004,BANTARSARI,TIDAK ADA,2022.0,20498
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090004.0,CIBADAK,32.02.37,PABUARAN,32.02.37.2006,CIBADAK,TIDAK ADA,2022.0,20499
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090002.0,CIWALAT,32.02.37,PABUARAN,32.02.37.2002,CIWALAT,ADA,2022.0,20500
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090007.0,LEMBURSAWAH,32.02.37,PABUARAN,32.02.37.2007,LEMBUR SAWAH,TIDAK ADA,2022.0,20501
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090003.0,PABUARAN,32.02.37,PABUARAN,32.02.37.2001,PABUARAN,TIDAK ADA,2022.0,20502
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090005.0,SIRNASARI,32.02.37,PABUARAN,32.02.37.2003,SIRNASARI,ADA,2022.0,20503
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090001.0,SUKAJAYA,32.02.37,PABUARAN,32.02.37.2005,SUKAJAYA,TIDAK ADA,2022.0,20504
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202250.0,PARAKAN SALAK,3202250004.0,BOJONGASIH,32.02.15,PARAKANSALAK,32.02.15.2005,BOJONGASIH,ADA,2022.0,20505
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202250.0,PARAKAN SALAK,3202250003.0,BOJONGLONGOK,32.02.15,PARAKANSALAK,32.02.15.2002,BOJONG LONGOK,TIDAK ADA,2022.0,20506
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202250.0,PARAKAN SALAK,3202250005.0,LEBAKSARI,32.02.15,PARAKANSALAK,32.02.15.2006,LEBAKSARI,ADA,2022.0,20507
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202250.0,PARAKAN SALAK,3202250006.0,PARAKANSALAK,32.02.15,PARAKANSALAK,32.02.15.2001,PARAKAN SALAK,ADA,2022.0,20508
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202250.0,PARAKAN SALAK,3202250002.0,SUKAKERSA,32.02.15,PARAKANSALAK,32.02.15.2003,SUKAKERSA,ADA,2022.0,20509
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202250.0,PARAKAN SALAK,3202250001.0,SUKATANI,32.02.15,PARAKANSALAK,32.02.15.2004,SUKATANI,ADA,2022.0,20510
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260012.0,BABAKANJAYA,32.02.13,PARUNGKUDA,32.02.13.2008,BABAKANJAYA,ADA,2022.0,20511
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260009.0,BOJONG KOKOSAN,32.02.13,PARUNGKUDA,32.02.13.2006,BOJONGKOKOSAN,ADA,2022.0,20512
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260010.0,KOMPA,32.02.13,PARUNGKUDA,32.02.13.2003,KOMPA,ADA,2022.0,20513
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260008.0,LANGENSARI,32.02.13,PARUNGKUDA,32.02.13.2007,LANGENSARI,ADA,2022.0,20514
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260002.0,PALASARI HILIR,32.02.13,PARUNGKUDA,32.02.13.2002,PALASARI HILIR,TIDAK ADA,2022.0,20515
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260004.0,PARUNGKUDA,32.02.13,PARUNGKUDA,32.02.13.2001,PARUNGKUDA,ADA,2022.0,20516
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260011.0,PONDOK KASO LANDEUH,32.02.13,PARUNGKUDA,32.02.13.2004,PONDOKKASO LANDEUH,ADA,2022.0,20517
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202260.0,PARUNG KUDA,3202260003.0,SUNDAWENANG,32.02.13,PARUNGKUDA,32.02.13.2005,SUNDAWENANG,ADA,2022.0,20518
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110009.0,BUNIWANGI,32.02.01,PALABUHANRATU,32.02.01.2004,BUNIWANGI,ADA,2022.0,20519
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110008.0,CIBODAS,32.02.01,PALABUHANRATU,32.02.01.2005,CIBODAS,TIDAK ADA,2022.0,20520
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110010.0,CIKADU,32.02.01,PALABUHANRATU,32.02.01.2007,CIKADU,TIDAK ADA,2022.0,20521
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110014.0,CIMANGGU,32.02.01,PALABUHANRATU,32.02.01.2009,CIMANGGU,ADA,2022.0,20522
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110005.0,CITARIK,32.02.01,PALABUHANRATU,32.02.01.2008,CITARIK,ADA,2022.0,20523
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110007.0,CITEPUS,32.02.01,PALABUHANRATU,32.02.01.2003,CITEPUS,ADA,2022.0,20524
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110013.0,JAYANTI,32.02.01,PALABUHANRATU,32.02.01.2010,JAYANTI,ADA,2022.0,20525
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110011.0,PASIRSUREN,32.02.01,PALABUHANRATU,32.02.01.2006,PASIRSUREN,ADA,2022.0,20526
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202110.0,PALABUHANRATU,3202110012.0,TONJONG,32.02.01,PALABUHANRATU,32.02.01.2002,TONJONG,ADA,2022.0,20527
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131002.0,CICUKANG,32.02.38,PURABAYA,32.02.38.2007,CICUKANG,TIDAK ADA,2022.0,20528
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131007.0,CIMERANG,32.02.38,PURABAYA,32.02.38.2004,CIMERANG,TIDAK ADA,2022.0,20529
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131006.0,CITAMIANG,32.02.38,PURABAYA,32.02.38.2005,CITAMIANG,ADA,2022.0,20530
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131003.0,MARGALUYU,32.02.38,PURABAYA,32.02.38.2006,MARGALUYU,TIDAK ADA,2022.0,20531
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131001.0,NEGLASARI,32.02.38,PURABAYA,32.02.38.2002,NEGLASARI,TIDAK ADA,2022.0,20532
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131005.0,PAGELARAN,32.02.38,PURABAYA,32.02.38.2003,PAGELARAN,ADA,2022.0,20533
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131004.0,PURABAYA,32.02.38,PURABAYA,32.02.38.2001,PURABAYA,ADA,2022.0,20534
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080018.0,CIBAREGBEG,32.02.41,SAGARANTEN,32.02.41.2003,CIBAREGBEG,TIDAK ADA,2022.0,20535
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080012.0,CIBITUNG,32.02.41,SAGARANTEN,32.02.41.2010,CIBITUNG,TIDAK ADA,2022.0,20536
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080008.0,CURUGLUHUR,32.02.41,SAGARANTEN,32.02.41.2002,CURUGLUHUR,TIDAK ADA,2022.0,20537
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080009.0,DATARNANGKA,32.02.41,SAGARANTEN,32.02.41.2005,DATARNANGKA,ADA,2022.0,20538
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080006.0,GUNUNG BENTANG,32.02.41,SAGARANTEN,32.02.41.2008,GUNUNGBENTANG,TIDAK ADA,2022.0,20539
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080017.0,HEGARMANAH,32.02.41,SAGARANTEN,32.02.41.2007,HEGARMANAH,TIDAK ADA,2022.0,20540
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080011.0,MARGALUYU,32.02.41,SAGARANTEN,32.02.41.2011,MARGALUYU,TIDAK ADA,2022.0,20541
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080020.0,MEKARSARI,32.02.41,SAGARANTEN,32.02.41.2012,MEKARSARI,TIDAK ADA,2022.0,20542
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080007.0,PASANGGRAHAN,32.02.41,SAGARANTEN,32.02.41.2004,PASANGGRAHAN,TIDAK ADA,2022.0,20543
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080019.0,PUNCAKMANGGIS,32.02.41,SAGARANTEN,32.02.41.2006,PUNCAKMANGGIS,TIDAK ADA,2022.0,20544
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080010.0,SAGARANTEN,32.02.41,SAGARANTEN,32.02.41.2001,SAGARANTEN,ADA,2022.0,20545
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080005.0,SINAR BENTANG,32.02.41,SAGARANTEN,32.02.41.2009,SINARBENTANG,TIDAK ADA,2022.0,20546
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111005.0,CIBUNTU,32.02.02,SIMPENAN,32.02.02.2005,CIBUNTU,TIDAK ADA,2022.0,20547
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111004.0,CIDADAP,32.02.02,SIMPENAN,32.02.02.2001,CIDADAP,TIDAK ADA,2022.0,20548
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111001.0,CIHAUR,32.02.02,SIMPENAN,32.02.02.2004,CIHAUR,TIDAK ADA,2022.0,20549
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111002.0,KERTAJAYA,32.02.02,SIMPENAN,32.02.02.2003,KERTAJAYA,TIDAK ADA,2022.0,20550
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111003.0,LOJI,32.02.02,SIMPENAN,32.02.02.2002,LOJI,TIDAK ADA,2022.0,20551
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111006.0,MEKARASIH,32.02.02,SIMPENAN,32.02.02.2006,MEKARASIH,TIDAK ADA,2022.0,20552
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202111.0,SIMPENAN,3202111007.0,SANGRAWAYANG,32.02.02,SIMPENAN,32.02.02.2007,SANGRAWAYANG,TIDAK ADA,2022.0,20553
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202180.0,SUKABUMI,3202180005.0,KARAWANG,32.02.32,SUKABUMI,32.02.32.2003,KARAWANG,ADA,2022.0,20554
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202180.0,SUKABUMI,3202180001.0,PARUNGSEAH,32.02.32,SUKABUMI,32.02.32.2001,PARUNGSEAH,ADA,2022.0,20555
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202180.0,SUKABUMI,3202180006.0,PERBAWATI,32.02.32,SUKABUMI,32.02.32.2006,PERBAWATI,ADA,2022.0,20556
